ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition,Certainty
P000197,9483,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,75
P000197,5507,,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,75
P000197,6352,,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Very harmful,Health,75
P000197,19460,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health,75
P000197,15570,,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health,75
P000197,15362,,Moderately harmful,Slightly harmful,Very harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Very harmful,Health,75
P000197,8500,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Very harmful,Health,75
P000197,13498,Tackle more environmental issues,Slightly harmful,Not at all harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health,75
P000197,18647,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,75
P000197,12581,,Very harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,75
P000197,5042,,Extremely harmful,Moderately harmful,Very harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Extremely harmful,Health,75
P000197,11674,,Very harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Health,75
P000197,17944,,Very harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,75
P000197,13194,,Very harmful,Slightly harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,75
P000197,1802,,Very harmful,Slightly harmful,Very harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Very harmful,Health,75
P000197,12336,,Very harmful,Not at all harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Health,75
P000197,15951,,Moderately harmful,Slightly harmful,Very harmful,Moderately harmful,Not at all harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health,75
P000197,254,Green,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health,75
P000197,14368,,Very harmful,Not at all harmful,Very harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Very harmful,Health,75
P000197,2688,,Very harmful,Not at all harmful,Very harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Very harmful,Health,75
P000197,11734,,Moderately harmful,Not at all harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Not at all harmful,Very harmful,Health,75
P000197,6819,,Very harmful,Not at all harmful,Very harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,75
P000197,4069,,Very harmful,Slightly harmful,Very harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Very harmful,Health,75
P000197,18926,,Very harmful,Slightly harmful,Very harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,75
P000197,3456,,Very harmful,Not at all harmful,Very harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Very harmful,Health,75
P000197,17281,,Very harmful,Slightly harmful,Very harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,75
P000198,15937,,Very harmful,Very harmful,Very harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,11843,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,9483,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,5507,,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,6352,,Extremely harmful,Very harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,19460,,Very harmful,Moderately harmful,Slightly harmful,Very harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,15570,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,15362,,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,8500,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,13498,Make the economy better and address inequality and welfare issues  that we face in America,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,18647,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,12581,,Very harmful,Slightly harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Extremely harmful,Health,75
P000198,5042,,Moderately harmful,Not at all harmful,Moderately harmful,Very harmful,Not at all harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,75
P000198,11674,,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,17944,,Extremely harmful,Slightly harmful,Moderately harmful,Very harmful,Not at all harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,75
P000198,13194,,Moderately harmful,Slightly harmful,Very harmful,Slightly harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Health,75
P000198,1802,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Health,75
P000198,12336,,Extremely harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Moderately harmful,Extremely harmful,Health,75
P000198,15951,,Extremely harmful,Moderately harmful,Very harmful,Extremely harmful,Slightly harmful,Moderately harmful,Extremely harmful,Extremely harmful,Health,75
P000198,254,Green,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,14368,,Very harmful,Extremely harmful,Very harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Extremely harmful,Health,75
P000198,2688,,Very harmful,Extremely harmful,Slightly harmful,Moderately harmful,Very harmful,Slightly harmful,Moderately harmful,Very harmful,Health,75
P000198,11734,,Extremely harmful,Slightly harmful,Slightly harmful,Very harmful,Not at all harmful,Not at all harmful,Very harmful,Extremely harmful,Health,75
P000198,6819,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,4069,,Extremely harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Extremely harmful,Health,75
P000198,18926,,Very harmful,Moderately harmful,Slightly harmful,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,75
P000198,3456,,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000198,17281,,Moderately harmful,Moderately harmful,Slightly harmful,Very harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Health,75
P000199,15787,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,8869,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,12174,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,12069,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,5988,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,12109,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,5267,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,3382,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,9636,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,19547,In the next year I hope that elected leaders in Washington can pass legislation to help college students.,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,2419,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,8655,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,18498,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,14889,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,17567,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,13452,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,13948,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,18108,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,18419,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,3141,"""Green""",Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,9620,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,6512,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,6090,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,9391,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,4784,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,4890,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,19402,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000199,19649,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
P000200,15787,,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Control,50
P000200,8869,,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Control,50
